Sample name	Virus	BH p-value	Raw p-value	Orig p-value	Assigned counts	Assigned peptides	Total sample hits	Total filtered sample hits
APP375	d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;-__Yellow_fever_virus_group;s__Wesselsbron_virus	2.8216340307410543e-05	1.0456418893808133e-06	2.7588432730521877e-06	67.001	4003;23761;86346;27382;27431;27580;27589;86446;86454;86466;86467;86236;86415;86416;86079;86101;86102;86131;37727;85968;85987;85988;40732;40733;40750;40751;89529;89543;41373;41394;41499;41517;41518;86190;86194;86289;42124;42125;50033;50606;50636;86824;86595;86603;86604;86613;86634;89557;89563;89632;86654;86666;86667;86686;86687;86740;86745;86755;86756;74629;74645;74646;74658;74678;74679;74696;74712	1160.0	1086.0
APP375	d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;-__Yellow_fever_virus_group;s__Yellow_fever_virus	2.8216340307410543e-05	1.7532341104689353e-06	4.737778342394251e-06	68.001	4003;12405;23761;86346;27382;27431;27580;27589;86446;86454;86466;86467;86236;86415;86416;86079;86101;86102;86131;37727;85968;85987;85988;40732;40733;40750;40751;89529;89543;41373;41394;41499;41517;41518;86190;86194;86289;42124;42125;50033;50606;50636;86824;86595;86603;86604;86613;86634;89557;89563;89632;86654;86666;86667;86686;86687;86740;86745;86755;86756;74629;74645;74646;74658;74678;74679;74696;74712	1160.0	1086.0
APP375	d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;-__mosquito_borne_viruses;s__Ilheus_virus	3.441854390059303e-05	2.6005231275415374e-06	7.085372951246914e-06	67.001	4003;23761;86346;27382;27431;27580;27589;86446;86454;86466;86467;86236;86415;86416;86079;86101;86102;86131;37727;85968;85987;85988;40732;40733;40750;40751;89529;89543;41373;41394;41499;41517;41518;86190;86194;86289;42124;42125;50033;50606;50636;86824;86595;86603;86604;86613;86634;89557;89563;89632;86654;86666;86667;86686;86687;86740;86745;86755;86756;74629;74645;74646;74658;74678;74679;74696;74712	1160.0	1086.0
APP375	d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;-__mosquito_borne_viruses;s__Sepik_virus	2.627768637228059e-05	8.67115480428544e-07	2.3008310442273403e-06	67.001	4003;23761;86346;27382;27431;27580;27589;86446;86454;86466;86467;86236;86415;86416;86079;86101;86102;86131;37727;85968;85987;85988;40732;40733;40750;40751;89529;89543;41373;41394;41499;41517;41518;86190;86194;86289;42124;42125;50033;50606;50636;86824;86595;86603;86604;86613;86634;89557;89563;89632;86654;86666;86667;86686;86687;86740;86745;86755;86756;74629;74645;74646;74658;74678;74679;74696;74712	1160.0	1086.0
APP375	d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;-__tick_borne_encephalitis_virus_group;s__Louping_ill_virus	8.818790347463076e-06	1.163428805733915e-07	3.101650291404929e-07	65.001	4003;81697;23761;86346;27382;27431;27580;27589;81573;86446;86454;86466;86236;86415;86416;86079;86101;86102;86131;81791;37727;85968;85987;85988;40732;40733;40750;40751;89529;89543;41373;41394;41499;41517;41518;86190;86194;42124;42125;50033;50606;50636;86824;86595;86604;86613;86634;89557;89563;89632;86654;86667;86686;86687;86740;86745;86755;86756;74629;74646;74658;74678;74679;74696;74712	1160.0	1086.0
APP375	d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;-__tick_borne_encephalitis_virus_group;s__Omsk_hemorrhagic_fever_virus	2.545338701403846e-05	6.715933249086665e-07	1.7295479051810916e-06	63.001	4003;23761;86346;27382;27431;27580;27589;86446;86454;86466;86236;86415;86416;86079;86101;86102;86131;37727;85968;85987;85988;40732;40733;40750;40751;89529;89543;41373;41394;41499;41517;41518;86190;86194;86289;42124;42125;50033;50606;50636;86824;86595;86604;86613;86634;89557;89563;89632;86654;86667;86686;86687;86740;86745;86755;86756;74629;74646;74658;74678;74679;74696;74712	1160.0	1086.0
APP375	d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;-__tick_borne_encephalitis_virus_group;s__Tick_borne_encephalitis_virus	3.4870701134330454e-05	2.8562330597475494e-06	7.842693266422289e-06	65.001	4003;81697;23761;86346;27382;27431;27580;27589;81573;86446;86454;86466;86236;86415;86416;86079;86101;86102;86131;81791;37727;85968;85987;85988;40732;40733;40750;40751;89529;89543;41373;41394;41499;41517;41518;86190;86194;42124;42125;50033;50606;50636;86824;86595;86604;86613;86634;89557;89563;89632;86654;86667;86686;86687;86740;86745;86755;86756;74629;74646;74658;74678;74679;74696;74712	1160.0	1086.0
APP375	d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;-__unclassified_Flavivirus;s__Chaoyang_virus	2.8216340307410543e-05	1.7867867213135966e-06	4.930612649083003e-06	67.001	4003;23761;86346;27382;27431;27580;27589;86446;86454;86466;86467;86236;86415;86416;86079;86101;86102;86131;37727;85968;85987;85988;40732;40733;40750;40751;89529;89543;41373;41394;41499;41517;41518;86190;86194;86289;42124;42125;50033;50606;50636;86824;86595;86603;86604;86613;86634;89557;89563;89632;86654;86666;86667;86686;86687;86740;86745;86755;86756;74629;74645;74646;74658;74678;74679;74696;74712	1160.0	1086.0
APP375	d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;-__unclassified_Flavivirus;s__Donggang_virus	2.627768637228059e-05	9.013454428486746e-07	2.4107750926092125e-06	68.001	4003;23761;86346;27382;27431;27580;27589;86446;86454;86466;86467;86236;86415;86416;86079;86101;86102;86131;36081;37727;85968;85987;85988;40732;40733;40750;40751;89529;89543;41373;41394;41499;41517;41518;86190;86194;86289;42124;42125;50033;50606;50636;86824;86595;86603;86604;86613;86634;89557;89563;89632;86654;86666;86667;86686;86687;86740;86745;86755;86756;74629;74645;74646;74658;74678;74679;74696;74712	1160.0	1086.0
APP375	d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;-__unclassified_Flavivirus;s__Nounane_virus	2.8216340307410543e-05	1.671464248787035e-06	4.346598151088326e-06	67.001	4003;23761;86346;27382;27431;27580;27589;86446;86454;86466;86467;86236;86415;86416;86079;86101;86102;86131;37727;85968;85987;85988;40732;40733;40750;40751;89529;89543;41373;41394;41499;41517;41518;86190;86194;86289;42124;42125;50033;50606;50636;86824;86595;86603;86604;86613;86634;89557;89563;89632;86654;86666;86667;86686;86687;86740;86745;86755;86756;74629;74645;74646;74658;74678;74679;74696;74712	1160.0	1086.0
APP375	d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;-__unclassified_Flavivirus;s__Paraiso_Escondido_virus	2.8216340307410543e-05	1.785906034539819e-06	4.881669214890624e-06	66.001	4003;23761;86346;27382;27431;27580;27589;86446;86454;86466;86236;86415;86416;86079;86101;86102;86131;37727;85968;85987;85988;40732;40733;40750;40751;89529;89543;41373;41394;41499;41517;41518;86190;86194;86289;42124;42125;50033;50606;50636;86824;86595;86603;86604;86613;86634;89557;89563;89632;86654;86666;86667;86686;86687;86740;86745;86755;86756;74629;74645;74646;74658;74678;74679;74696;74712	1160.0	1086.0
APP375	d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;-__unclassified_Flavivirus;s__Spanish_goat_encephalitis_virus	8.818790347463076e-06	1.0107339972181538e-07	2.6779632034859593e-07	64.001	4003;81697;23761;86346;27382;27431;27580;27589;81573;86446;86454;86466;86236;86415;86416;86101;86102;86131;81791;37727;85968;85987;85988;40732;40733;40750;40751;89529;89543;41373;41394;41499;41517;41518;86190;86194;42124;42125;50033;50606;50636;86824;86595;86604;86613;86634;89557;89563;89632;86654;86667;86686;86687;86740;86745;86755;86756;74629;74646;74658;74678;74679;74696;74712	1160.0	1086.0
APP375	d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;-__unclassified_Flavivirus;s__Spondweni_virus	3.441854390059303e-05	2.428417649229481e-06	6.63197634734146e-06	67.001	4003;23761;86346;27382;27431;27580;27589;86446;86454;86466;86467;86236;86415;86416;86079;86101;86102;86131;37727;85968;85987;85988;40732;40733;40750;40751;89529;89543;41373;41394;41499;41517;41518;86190;86194;86289;42124;42125;50033;50606;50636;86824;86595;86603;86604;86613;86634;89557;89563;89632;86654;86666;86667;86686;86687;86740;86745;86755;86756;74629;74645;74646;74658;74678;74679;74696;74712	1160.0	1086.0
APP375	d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;-__unclassified_Flavivirus;s__T_Ho_virus	3.441854390059303e-05	2.677725028106259e-06	7.288395228231562e-06	67.001	4003;23761;86346;27382;27431;27580;27589;86446;86454;86466;86467;86236;86415;86416;86079;86101;86102;86131;37727;85968;85987;85988;40732;40733;40750;40751;89529;89543;41373;41394;41499;41517;41518;86190;86194;86289;42124;42125;50033;50606;50636;86824;86595;86603;86604;86613;86634;89557;89563;89632;86654;86666;86667;86686;86687;86740;86745;86755;86756;74629;74645;74646;74658;74678;74679;74696;74712	1160.0	1086.0
APP375	d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;s__Aroa_virus	9.501610365359176e-05	8.774574216030901e-06	2.356638772899904e-05	67.001	4003;23761;86346;27382;27431;27580;27589;86446;86454;86466;86467;86236;86415;86416;86079;86101;86102;86131;37727;85968;85987;85988;40732;40733;40750;40751;89529;89543;41373;41394;41499;41517;41518;86190;86194;86289;42124;42125;50033;50606;50636;86824;86595;86603;86604;86613;86634;89557;89563;89632;86654;86666;86667;86686;86687;86740;86745;86755;86756;74629;74645;74646;74658;74678;74679;74696;74712	1160.0	1086.0
APP375	d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;s__Jugra_virus	0.00010251310573530635	9.737392629211156e-06	2.5112129276827168e-05	63.001	4003;23761;86346;27382;27431;27580;27589;86446;86454;86466;86415;86079;86101;86102;86131;37727;85968;85987;85988;40732;40733;40750;40751;89529;89543;41373;41394;41499;41517;86190;86194;86289;42124;42125;50033;50606;50636;86824;86595;86603;86604;86613;86634;89557;89563;89632;86654;86666;86667;86686;86687;86740;86745;86755;86756;74629;74645;74646;74658;74678;74679;74696;74712	1160.0	1086.0
APP375	d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;s__Kadam_virus	8.818790347463076e-06	8.290542261968872e-08	2.2292221200769468e-07	65.001	4003;23761;86346;27382;27431;27580;27589;86446;86454;86466;86415;86416;86079;86101;86102;86131;37727;85968;85987;85988;40732;40733;40750;40751;89529;89543;41373;41394;41499;41517;41518;86190;86194;86289;42124;42125;50033;50606;50636;86824;86595;86603;86604;86613;86634;89557;89563;89632;86654;86666;86667;86686;86687;86740;86745;86755;86756;74629;74645;74646;74658;74678;74679;74696;74712	1160.0	1086.0
APP375	d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;s__Kedougou_virus	2.8216340307410543e-05	1.557650162878666e-06	4.059563311658729e-06	67.001	4003;23761;86346;27382;27431;27580;27589;86446;86454;86466;86467;86236;86415;86416;86079;86101;86102;86131;37727;85968;85987;85988;40732;40733;40750;40751;89529;89543;41373;41394;41499;41517;41518;86190;86194;86289;42124;42125;50033;50606;50636;86824;86595;86603;86604;86613;86634;89557;89563;89632;86654;86666;86667;86686;86687;86740;86745;86755;86756;74629;74645;74646;74658;74678;74679;74696;74712	1160.0	1086.0
APP375	d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;s__Yaounde_virus	3.441854390059303e-05	2.428417649229481e-06	6.63197634734146e-06	67.001	4003;23761;86346;27382;27431;27580;27589;86446;86454;86466;86467;86236;86415;86416;86079;86101;86102;86131;37727;85968;85987;85988;40732;40733;40750;40751;89529;89543;41373;41394;41499;41517;41518;86190;86194;86289;42124;42125;50033;50606;50636;86824;86595;86603;86604;86613;86634;89557;89563;89632;86654;86666;86667;86686;86687;86740;86745;86755;86756;74629;74645;74646;74658;74678;74679;74696;74712	1160.0	1086.0
APP375	d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;s__Zika_virus	3.441854390059303e-05	2.6930029681189133e-06	7.465341110721695e-06	69.001	749;4003;54484;23761;86346;27382;27431;27580;27589;86446;86454;86466;86467;86236;86415;86416;86079;86101;86102;86131;37727;85968;85987;85988;40732;40733;40750;40751;89529;89543;41373;41394;41499;41517;41518;86190;86194;86289;42124;42125;50033;50606;50636;86824;86595;86603;86604;86613;86634;89557;89563;89632;86654;86666;86667;86686;86687;86740;86745;86755;86756;74629;74645;74646;74658;74678;74679;74696;74712	1160.0	1086.0
APP375	d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Togaviridae;g__Alphavirus;-__SFV_complex;s__Getah_virus	2.8216340307410543e-05	1.7270063878927947e-06	3.9591620223800355e-06	51.002	90306;90770;90771;25485;90938;90943;32525;32601;90401;90414;90442;90454;90909;90911;32689;86102;90117;40092;85988;42125;42802;42894;42895;90814;90815;42938;42939;86824;55688;94848;56613;90692;58001;58005;58165;58189;58190;58200;58204;58266;58278;89953;90027;71080;71113;71123;90083;91075;90671;78642;78645	1160.0	1086.0
APP375	d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Togaviridae;g__Alphavirus;-__SFV_complex;s__Mayaro_virus	1.1995992271166063e-05	1.8991016788125695e-07	4.4840335701931634e-07	54.002	90306;90770;90771;25485;90938;90943;32525;32601;90401;90414;90442;90454;90909;90911;32689;86102;90117;40092;85988;42125;42802;42894;42895;90814;90815;42938;42939;86824;55688;94848;56613;90692;58001;58005;58165;58189;58190;58200;58204;58266;58278;86687;86756;89953;90027;71080;71113;71123;90083;74679;91075;90671;78642;78645	1160.0	1086.0
APP375	d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Togaviridae;g__Alphavirus;-__SFV_complex;s__Ross_River_virus	1.9118358028628218e-05	3.531095150406267e-07	8.137786534630767e-07	53.002	90306;90770;90771;25485;90938;90943;28048;32525;32601;90401;90414;90442;90454;90909;90911;32689;86102;90117;40092;85988;42125;42802;42894;42895;90814;90815;42938;42939;86824;55688;94848;56613;90692;58001;58005;58165;58189;58190;58200;58204;58266;58278;86756;89953;90027;71080;71113;71123;90083;91075;90671;78642;78645	1160.0	1086.0
APP375	d__Viruses;g__Deltavirus;s__Hepatitis_delta_virus	8.818790347463076e-06	5.7670456819476225e-08	5.7670456819476225e-08	30.0	59955;82139;71784;41567;12427;12133;82134;71791;64726;12421;12415;27961;48203;27954;59956;82140;71785;41568;12428;12134;82135;64727;12422;12416;82132;48204;27955;16285;34694;81214	1160.0	1086.0
APP376	d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Papillomaviridae;-__unclassified_Papillomaviridae;-__Human_papillomavirus_types;s__Human_papillomavirus_type_143	0.005270289346827997	0.00026297721252844017	0.0011118916277209128	47.002	50319;39882;68896;43385;13053;17154;17157;22688;35271;39051;40608;43386;43562;43563;44010;44023;44090;44099;44102;44304;44309;44925;44973;45079;45208;45276;45305;45515;45516;49645;49646;49678;49679;49737;50364;50401;50700;50708;50709;50873;59344;66944;66948;67759;68217;68252;68901	655.0	611.0
APP376	d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Papillomaviridae;-__unclassified_Papillomaviridae;-__Human_papillomavirus_types;s__Human_papillomavirus_type_145	0.005610582516234336	0.0004115341698949391	0.0017023121638159657	46.002	50319;39882;68896;43385;13053;17154;17157;24818;35271;40608;43386;43562;43563;44010;44023;44090;44099;44102;44304;44309;44925;44973;45079;45208;45276;45305;45515;45516;49645;49646;49678;49679;49737;50364;50401;50700;50708;50709;50873;59344;66944;66948;67759;68217;68252;68901	655.0	611.0
APP376	d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Papillomaviridae;-__unclassified_Papillomaviridae;-__Human_papillomavirus_types;s__Human_papillomavirus_type_179	0.005270289346827997	0.00023458960895992353	0.0009459637927803554	44.002	50319;39882;68896;43385;13053;17154;17157;35271;40608;43386;43562;43563;44010;44023;44090;44099;44102;44925;44973;45079;45208;45276;45305;45515;45516;49645;49646;49678;49679;49737;50364;50401;50700;50708;50709;50873;59343;59344;66944;66948;67759;68217;68252;68901	655.0	611.0
APP376	d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Papillomaviridae;-__unclassified_Papillomaviridae;-__Human_papillomavirus_types;s__Human_papillomavirus_type_78	0.006290392851081651	0.0006151973448490613	0.002498773974041621	47.002	50319;39882;68896;43385;13053;17154;17157;22688;35271;40608;43386;43562;43563;44010;44090;44102;44304;44309;44925;44973;45079;45208;45276;45305;45515;45516;49645;49646;49678;49679;49737;50364;50401;50708;50709;50873;59343;59344;66944;66948;67344;67345;67759;68217;68252;68901;76703	655.0	611.0
APP376	d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Papillomaviridae;g__Alphapapillomavirus;s__Alphapapillomavirus_1	0.0062772225894050515	0.0005371706372351512	0.0022491092291679316	48.002	50319;39882;68896;43385;13053;17154;17157;22688;24818;35271;43386;43562;43563;44010;44090;44099;44102;44304;44309;44973;45079;45208;45276;45305;45515;45516;49645;49646;49678;49679;49737;50364;50401;50708;50709;50873;59343;59344;64363;66944;66948;67344;67345;67759;68217;68252;68901;76703	655.0	611.0
APP376	d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Papillomaviridae;g__Alphapapillomavirus;s__Alphapapillomavirus_10	0.005270289346827997	0.00025270991171781203	0.0011739747547458478	52.002	50319;39882;68896;43385;13053;17154;17157;22688;24818;35271;40608;43386;43562;43563;44010;44023;44090;44099;44102;44304;44309;44925;44973;45079;45208;45276;45305;45515;45516;49645;49646;49678;49679;49737;50364;50401;50700;50708;50709;50873;59343;59344;64363;66944;66948;67344;67345;67759;68217;68252;68901;76703	655.0	611.0
APP376	d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Papillomaviridae;g__Alphapapillomavirus;s__Alphapapillomavirus_11	0.005610582516234336	0.00041085879354853336	0.0017327180528867005	49.002	50319;39882;68896;43385;13053;17154;17157;22688;24818;35271;43386;43562;43563;44010;44090;44102;44304;44309;44925;44973;45079;45208;45276;45305;45515;45516;49645;49646;49678;49679;49737;50364;50401;50708;50709;50873;59343;59344;66944;66948;67344;67345;67759;68217;68252;68341;68342;68901;76703	655.0	611.0
APP376	d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Papillomaviridae;g__Alphapapillomavirus;s__Alphapapillomavirus_13	0.0062772225894050515	0.0005278874183654716	0.0022138312764458054	48.002	50319;39882;68896;43385;13053;17154;17157;22688;35271;40608;43386;43562;43563;44010;44023;44090;44099;44102;44304;44309;45079;45208;45276;45305;45515;45516;49645;49646;49678;49679;49737;50364;50401;50708;50709;50873;59343;59344;66944;66948;67344;67345;67759;68217;68252;68342;68901;76703	655.0	611.0
APP376	d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Papillomaviridae;g__Alphapapillomavirus;s__Alphapapillomavirus_14	0.013663031851939797	0.001536673509020124	0.0058021674284844185	48.002	50319;39882;68896;43385;13053;17154;17157;22688;35271;40608;43386;43562;43563;44010;44090;44102;44304;44309;44925;44973;45079;45208;45276;45305;45515;45516;49645;49646;49678;49679;49737;50364;50401;50708;50709;50873;59343;59344;66944;66948;67344;67345;67759;68217;68252;68342;68901;76703	655.0	611.0
APP376	d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Papillomaviridae;g__Alphapapillomavirus;s__Alphapapillomavirus_2	0.005270289346827997	0.0002341780191451059	0.0010758454989958444	51.002	50319;39882;68896;43385;13053;17154;17157;22688;24818;35271;40608;43386;43562;43563;44010;44023;44090;44099;44102;44304;44309;44925;44973;45079;45208;45276;45305;45515;45516;49645;49646;49678;49679;49737;50364;50401;50700;50708;50709;50873;59343;59344;66944;66948;67344;67345;67759;68217;68252;68901;76703	655.0	611.0
