Run_ID,ID,Species,Sex,Age_cat,Age_tooth,Mass,Forearm,MF_resid,Zoonotic,Virus,virus_family,virus_genus,virus_species,Raw p-value,Orig p-value,Assigned counts,Assigned peptides,Total sample hits,Total filtered sample hits,
E11_46,Pa98,Pteropus alecto,M,Adult,NA,735,175,,YES,d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;-__Japanese_encephalitis_virus_group;s__Murray_Valley_encephalitis_virus,Flaviviridae,Flavivirus,Murray_Valley_encephalitis_virus,0.000821292,0.001026998,12.002,42100;50665;74654;85963;86051;86052;86078;86136;89483;89586;89621;89680,131,120,
E11_46,Pa98,Pteropus alecto,M,Adult,NA,735,175,,YES,d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;-__Japanese_encephalitis_virus_group;s__St__Louis_encephalitis_virus,Flaviviridae,Flavivirus,St__Louis_encephalitis_virus,0.000907212,0.001133201,12.002,42100;50665;74654;85963;86051;86052;86078;86136;89483;89586;89621;89680,131,120,
E11_46,Pa98,Pteropus alecto,M,Adult,NA,735,175,,NO,d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;-__Japanese_encephalitis_virus_group;s__Usutu_virus,Flaviviridae,Flavivirus,Usutu_virus,0.000838337,0.001048077,12.002,42100;50665;74654;85963;86051;86052;86078;86136;89483;89586;89621;89680,131,120,
E11_46,Pa98,Pteropus alecto,M,Adult,NA,735,175,,YES,d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;-__Japanese_encephalitis_virus_group;s__West_Nile_virus,Flaviviridae,Flavivirus,West_Nile_virus,0.000580746,0.000681697,13.002,42100;49045;50665;74654;85963;86051;86052;86078;86136;89483;89586;89621;89680,131,120,
E11_46,Pa98,Pteropus alecto,M,Adult,NA,735,175,,YES,d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;-__Kokobera_virus_group;s__Kokobera_virus,Flaviviridae,Flavivirus,Kokobera_virus,0.001355287,0.001685164,12.002,42100;50665;74654;85963;86051;86052;86078;86136;89483;89586;89621;89680,131,120,
E11_46,Pa98,Pteropus alecto,M,Adult,NA,735,175,,YES,d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;-__Modoc_virus_group;s__Modoc_virus,Flaviviridae,Flavivirus,Modoc_virus,0.001221647,0.00147975,10.002,42100;50665;74654;85963;86051;86078;89483;89586;89621;89680,131,120,
E11_46,Pa98,Pteropus alecto,M,Adult,NA,735,175,,YES,d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;-__Ntaya_virus_group;s__Bagaza_virus,Flaviviridae,Flavivirus,Bagaza_virus,0.000253542,0.000299353,13.002,42100;50665;74654;78489;85963;86051;86052;86078;86136;89483;89586;89621;89680,131,120,
E11_46,Pa98,Pteropus alecto,M,Adult,NA,735,175,,NO,d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;-__Ntaya_virus_group;s__Ntaya_virus,Flaviviridae,Flavivirus,Ntaya_virus,0.000255725,0.000301914,13.002,42100;50665;74654;78489;85963;86051;86052;86078;86136;89483;89586;89621;89680,131,120,
E11_46,Pa98,Pteropus alecto,M,Adult,NA,735,175,,NO,d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;-__Ntaya_virus_group;s__Tembusu_virus,Flaviviridae,Flavivirus,Tembusu_virus,0.00100302,0.001251477,12.002,42100;50665;74654;85963;86051;86052;86078;86136;89483;89586;89621;89680,131,120,
E11_46,Pa98,Pteropus alecto,M,Adult,NA,735,175,,NO,d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;-__Ntaya_virus_group;s__Yokose_virus,Flaviviridae,Flavivirus,Yokose_virus,0.004028686,0.005118301,10.002,42100;50665;74654;85963;86051;86078;89483;89586;89621;89680,131,120,
E11_46,Pa98,Pteropus alecto,M,Adult,NA,735,175,,NO,d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;-__Rio_Bravo_virus_group;s__Entebbe_bat_virus,Flaviviridae,Flavivirus,Entebbe_bat_virus,0.004345042,0.005856044,10.002,42100;50665;74654;85963;86051;86078;89483;89586;89621;89680,131,120,
E11_46,Pa98,Pteropus alecto,M,Adult,NA,735,175,,NO,d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;-__Rio_Bravo_virus_group;s__Saboya_virus,Flaviviridae,Flavivirus,Saboya_virus,0.000590403,0.000740866,12.002,42100;50665;74654;85963;86051;86052;86078;86136;89483;89586;89621;89680,131,120,
E11_46,Pa98,Pteropus alecto,M,Adult,NA,735,175,,NO,d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;-__Seaborne_tick_borne_virus_group;s__Meaban_virus,Flaviviridae,Flavivirus,Meaban_virus,0.000826479,0.001019168,11.002,42100;50665;74654;85963;86051;86052;86078;89483;89586;89621;89680,131,120,
E11_46,Pa98,Pteropus alecto,M,Adult,NA,735,175,,NO,d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;-__Seaborne_tick_borne_virus_group;s__Saumarez_Reef_virus,Flaviviridae,Flavivirus,Saumarez_Reef_virus,0.00305464,0.003665372,10.002,42100;50665;74654;85963;86051;86078;89483;89586;89621;89680,131,120,
E11_46,Pa98,Pteropus alecto,M,Adult,NA,735,175,,YES,d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;-__Yellow_fever_virus_group;s__Banzi_virus,Flaviviridae,Flavivirus,Banzi_virus,0.000622068,0.000723156,12.002,42100;50665;74654;85963;86051;86052;86078;86136;89483;89586;89621;89680,131,120,
E11_46,Pa98,Pteropus alecto,M,Adult,NA,735,175,,NO,d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;-__Yellow_fever_virus_group;s__Bouboui_virus,Flaviviridae,Flavivirus,Bouboui_virus,0.000528999,0.000615641,12.002,42100;50665;74654;85963;86051;86052;86078;86136;89483;89586;89621;89680,131,120,
E11_46,Pa98,Pteropus alecto,M,Adult,NA,735,175,,NO,d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;-__Yellow_fever_virus_group;s__Edge_Hill_virus,Flaviviridae,Flavivirus,Edge_Hill_virus,0.005074136,0.006816954,10.002,42100;50665;74654;85963;86051;86078;89483;89586;89621;89680,131,120,
E11_46,Pa98,Pteropus alecto,M,Adult,NA,735,175,,NO,d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;-__Yellow_fever_virus_group;s__Uganda_S_virus,Flaviviridae,Flavivirus,Uganda_S_virus,0.000597191,0.000694431,12.002,42100;50665;74654;85963;86051;86052;86078;86136;89483;89586;89621;89680,131,120,
E11_46,Pa98,Pteropus alecto,M,Adult,NA,735,175,,NO,d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;-__Yellow_fever_virus_group;s__Wesselsbron_virus,Flaviviridae,Flavivirus,Wesselsbron_virus,0.000623155,0.000781527,12.002,42100;50665;74654;85963;86051;86052;86078;86136;89483;89586;89621;89680,131,120,
E11_46,Pa98,Pteropus alecto,M,Adult,NA,735,175,,YES,d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;-__Yellow_fever_virus_group;s__Yellow_fever_virus,Flaviviridae,Flavivirus,Yellow_fever_virus,0.000855677,0.001069516,12.002,42100;50665;74654;85963;86051;86052;86078;86136;89483;89586;89621;89680,131,120,
E11_46,Pa98,Pteropus alecto,M,Adult,NA,735,175,,YES,d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;-__mosquito_borne_viruses;s__Ilheus_virus,Flaviviridae,Flavivirus,Ilheus_virus,0.000804539,0.001006273,12.002,42100;50665;74654;85963;86051;86052;86078;86136;89483;89586;89621;89680,131,120,
E11_46,Pa98,Pteropus alecto,M,Adult,NA,735,175,,YES,d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;-__mosquito_borne_viruses;s__Sepik_virus,Flaviviridae,Flavivirus,Sepik_virus,0.000593611,0.00074485,12.002,42100;50665;74654;85963;86051;86052;86078;86136;89483;89586;89621;89680,131,120,
E11_46,Pa98,Pteropus alecto,M,Adult,NA,735,175,,YES,d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;-__tick_borne_encephalitis_virus_group;s__Kyasanur_forest_disease_virus,Flaviviridae,Flavivirus,Kyasanur_forest_disease_virus,0.001095711,0.001347327,11.002,42100;50665;74654;86051;86052;86078;86136;89483;89586;89621;89680,131,120,
E11_46,Pa98,Pteropus alecto,M,Adult,NA,735,175,,NO,d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;-__tick_borne_encephalitis_virus_group;s__Langat_virus,Flaviviridae,Flavivirus,Langat_virus,0.000805838,0.000993962,11.002,50665;74654;85963;86051;86052;86078;86136;89483;89586;89621;89680,131,120,
E11_46,Pa98,Pteropus alecto,M,Adult,NA,735,175,,YES,d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;-__tick_borne_encephalitis_virus_group;s__Louping_ill_virus,Flaviviridae,Flavivirus,Louping_ill_virus,0.000896004,0.001104016,11.002,42100;50665;74654;85963;86051;86078;89483;89586;89621;89680;90473,131,120,
E11_46,Pa98,Pteropus alecto,M,Adult,NA,735,175,,YES,d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;-__tick_borne_encephalitis_virus_group;s__Omsk_hemorrhagic_fever_virus,Flaviviridae,Flavivirus,Omsk_hemorrhagic_fever_virus,0.000281624,0.000329078,12.002,42100;50665;74654;85963;86051;86052;86078;86136;89483;89586;89621;89680,131,120,
E11_46,Pa98,Pteropus alecto,M,Adult,NA,735,175,,YES,d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;-__tick_borne_encephalitis_virus_group;s__Powassan_virus,Flaviviridae,Flavivirus,Powassan_virus,0.000347771,0.000405838,12.002,42100;50665;74654;85963;86051;86052;86078;86136;89483;89586;89621;89680,131,120,
E11_46,Pa98,Pteropus alecto,M,Adult,NA,735,175,,NO,d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;-__tick_borne_encephalitis_virus_group;s__Tick_borne_encephalitis_virus,Flaviviridae,Flavivirus,Tick_borne_encephalitis_virus,0.000628848,0.000730983,12.002,40660;42100;50665;74654;85963;86051;86052;86078;89483;89586;89621;89680,131,120,
E11_46,Pa98,Pteropus alecto,M,Adult,NA,735,175,,NO,d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;-__unclassified_Flavivirus;s__Chaoyang_virus,Flaviviridae,Flavivirus,Chaoyang_virus,0.006429796,0.008594724,10.002,42100;50665;74654;85963;86051;86078;89483;89586;89621;89680,131,120,
E11_46,Pa98,Pteropus alecto,M,Adult,NA,735,175,,NO,d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;-__unclassified_Flavivirus;s__Culex_flavivirus,Flaviviridae,Flavivirus,Culex_flavivirus,0.00668703,0.008174015,6.002,50665;86051;89483;89586;89621;89680,131,120,
E11_46,Pa98,Pteropus alecto,M,Adult,NA,735,175,,NO,d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;-__unclassified_Flavivirus;s__Donggang_virus,Flaviviridae,Flavivirus,Donggang_virus,0.006338371,0.008475163,10.002,42100;50665;74654;85963;86051;86078;89483;89586;89621;89680,131,120,
E11_46,Pa98,Pteropus alecto,M,Adult,NA,735,175,,NO,d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;-__unclassified_Flavivirus;s__Nounane_virus,Flaviviridae,Flavivirus,Nounane_virus,0.000704331,0.000882197,12.002,42100;50665;74654;85963;86051;86052;86078;86136;89483;89586;89621;89680,131,120,
E11_46,Pa98,Pteropus alecto,M,Adult,NA,735,175,,NO,d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;-__unclassified_Flavivirus;s__Palm_Creek_virus,Flaviviridae,Flavivirus,Palm_Creek_virus,0.004439378,0.005452883,6.002,50665;86051;89483;89586;89621;89680,131,120,
E11_46,Pa98,Pteropus alecto,M,Adult,NA,735,175,,NO,d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;-__unclassified_Flavivirus;s__Paraiso_Escondido_virus,Flaviviridae,Flavivirus,Paraiso_Escondido_virus,0.000609875,0.000765044,12.002,42100;50665;74654;85963;86051;86052;86078;86136;89483;89586;89621;89680,131,120,
E11_46,Pa98,Pteropus alecto,M,Adult,NA,735,175,,NO,d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;-__unclassified_Flavivirus;s__Quang_Binh_virus,Flaviviridae,Flavivirus,Quang_Binh_virus,0.007316514,0.00893336,6.002,50665;86051;89483;89586;89621;89680,131,120,
E11_46,Pa98,Pteropus alecto,M,Adult,NA,735,175,,NO,d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;-__unclassified_Flavivirus;s__Spanish_goat_encephalitis_virus,Flaviviridae,Flavivirus,Spanish_goat_encephalitis_virus,0.000725431,0.000895702,11.002,42100;50665;74654;85963;86051;86078;89483;89586;89621;89680;90473,131,120,
E11_46,Pa98,Pteropus alecto,M,Adult,NA,735,175,,NO,d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;-__unclassified_Flavivirus;s__Spondweni_virus,Flaviviridae,Flavivirus,Spondweni_virus,0.000790116,0.000988427,12.002,42100;50665;74654;85963;86051;86052;86078;86136;89483;89586;89621;89680,131,120,
E11_46,Pa98,Pteropus alecto,M,Adult,NA,735,175,,NO,d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;-__unclassified_Flavivirus;s__T_Ho_virus,Flaviviridae,Flavivirus,T_Ho_virus,0.000810788,0.001014004,12.002,42100;50665;74654;85963;86051;86052;86078;86136;89483;89586;89621;89680,131,120,
E11_46,Pa98,Pteropus alecto,M,Adult,NA,735,175,,YES,d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;s__Aroa_virus,Flaviviridae,Flavivirus,Aroa_virus,0.001123502,0.001400004,12.002,42100;50665;74654;85963;86051;86052;86078;86136;89483;89586;89621;89680,131,120,
E11_46,Pa98,Pteropus alecto,M,Adult,NA,735,175,,NO,d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;s__Jugra_virus,Flaviviridae,Flavivirus,Jugra_virus,0.000615351,0.000715401,12.002,42100;50665;74654;85963;86051;86052;86078;86136;89483;89586;89621;89680,131,120,
E11_46,Pa98,Pteropus alecto,M,Adult,NA,735,175,,NO,d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;s__Kedougou_virus,Flaviviridae,Flavivirus,Kedougou_virus,0.00617128,0.008256532,10.002,42100;50665;74654;85963;86051;86078;89483;89586;89621;89680,131,120,
E11_46,Pa98,Pteropus alecto,M,Adult,NA,735,175,,NO,d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;s__Yaounde_virus,Flaviviridae,Flavivirus,Yaounde_virus,0.000790116,0.000988427,12.002,42100;50665;74654;85963;86051;86052;86078;86136;89483;89586;89621;89680,131,120,
E11_46,Pa98,Pteropus alecto,M,Adult,NA,735,175,,YES,d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;s__Zika_virus,Flaviviridae,Flavivirus,Zika_virus,0.009103804,0.012073631,10.002,42100;50665;74654;85963;86051;86078;89483;89586;89621;89680,131,120,
F11_46,Pa99,Pteropus alecto,M,Adult,NA,600,160,,NO,d__Viruses;-__dsDNA_viruses__no_RNA_stage;o__Herpesvirales;f__Herpesviridae;-__Gammaherpesvirinae;g__Lymphocryptovirus;s__Human_gammaherpesvirus_4,Gammaherpesvirinae,Lymphocryptovirus,Human_gammaherpesvirus_4,5.87E-05,5.87E-05,18,10741;7603;76051;18494;20904;21090;22802;33925;46824;48025;50573;53093;53128;65046;65048;65049;66684;70284,112,107,
P10_41,Pa90,Pteropus alecto,M,Adult,NA,675,165,,YES,d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Adenoviridae;g__Mastadenovirus;s__Human_mastadenovirus_B,Adenoviridae,Mastadenovirus,Human_mastadenovirus_B,0.001412772,0.003753589,36.002,1190;3083;4458;57310;57297;48077;44836;44837;21515;43135;54317;54316;54484;57302;48078;57298;57311;12396;12640;15361;21382;21404;22694;31225;31234;31235;43097;44470;44591;44592;44747;47922;61572;65145;71663;75375,478,453,
P10_41,Pa90,Pteropus alecto,M,Adult,NA,675,165,,YES,d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Adenoviridae;g__Mastadenovirus;s__Human_mastadenovirus_C,Adenoviridae,Mastadenovirus,Human_mastadenovirus_C,2.95E-05,7.68E-05,41.002,1190;3083;4458;95884;57310;57297;48077;44836;44837;21515;43135;54317;54316;54484;57302;48078;57298;57311;12396;12640;15361;21269;21382;21404;22694;31225;31234;31235;31255;43097;44419;44470;44591;44592;44747;47922;58381;61572;65145;71663;75375,478,453,
P10_41,Pa90,Pteropus alecto,M,Adult,NA,675,165,,NO,d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Adenoviridae;g__Mastadenovirus;s__Human_mastadenovirus_F,Adenoviridae,Mastadenovirus,Human_mastadenovirus_F,1.82E-05,3.97E-05,38.002,1190;3083;57310;57297;48077;44836;44837;21515;43135;54317;54316;54484;57302;48078;57298;57311;37900;31974;31975;12396;12640;15361;21382;21404;22694;31225;31234;31235;31255;43097;44470;44591;44592;44747;47922;65145;71663;75375,478,453,
P10_41,Pa90,Pteropus alecto,M,Adult,NA,675,165,,NO,d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Adenoviridae;g__Mastadenovirus;s__Human_mastadenovirus_G,Adenoviridae,Mastadenovirus,Human_mastadenovirus_G,7.28E-05,0.000180206,37.002,1190;3083;57310;57297;48077;44836;44837;21515;43135;54317;54316;54484;57302;48078;57298;57311;12396;12640;15361;21382;21404;22694;31225;31234;31255;43097;44419;44470;44591;44592;44747;47922;58381;65145;71663;72478;75375,478,453,
P10_41,Pa90,Pteropus alecto,M,Adult,NA,675,165,,NO,d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Adenoviridae;g__Mastadenovirus;s__Platyrrhini_mastadenovirus_A,Adenoviridae,Mastadenovirus,Platyrrhini_mastadenovirus_A,4.49E-05,0.000104298,32.002,3083;57310;57297;48077;44836;44837;21515;43135;54317;54316;54484;57302;48078;57298;57311;12396;12640;15361;21382;21404;22694;31225;31255;44419;44591;44592;44747;47922;58381;65145;71663;75375,478,453,
P10_41,Pa90,Pteropus alecto,M,Adult,NA,675,165,,NO,d__Viruses;-__ssRNA_viruses;-__ssRNA_negative_strand_viruses;f__Orthomyxoviridae;g__Influenzavirus_B;s__Influenza_B_virus,Orthomyxoviridae,Influenzavirus_B,Influenza_B_virus,5.92E-07,5.92E-07,44.001,95369;81405;81469;81468;80898;80899;81056;81057;81009;81008;81546;81545;80942;80941;80960;80961;81258;81257;80980;80979;80992;80991;30996;30997;35018;49935;61021;80906;81133;81218;83175;83381;83398;83399;83408;85022;85026;85485;91406;91407;93248;93249;94971;96094,478,453,
P10_41,Pa90,Pteropus alecto,M,Adult,NA,675,165,,YES,d__Viruses;-__ssRNA_viruses;-__ssRNA_negative_strand_viruses;o__Mononegavirales;f__Filoviridae;g__Ebolavirus;s__Reston_ebolavirus,Filoviridae,Ebolavirus,Reston_ebolavirus,0.003046376,0.006129605,13.003,53393;53394;59069;72116;72125;72153;72191;72192;91999;92010;92011;92021;92031,478,453,
P10_41,Pa90,Pteropus alecto,M,Adult,NA,675,165,,YES,d__Viruses;-__ssRNA_viruses;-__ssRNA_negative_strand_viruses;o__Mononegavirales;f__Filoviridae;g__Marburgvirus;s__Marburg_marburgvirus,Filoviridae,Marburgvirus,Marburg_marburgvirus,0.000508964,0.000822275,15.003,31781;53393;53394;59069;72116;72125;72191;82412;82413;91999;92010;92021;92031;94842;94843,478,453,
P10_41,Pa90,Pteropus alecto,M,Adult,NA,675,165,,NO,d__Viruses;-__ssRNA_viruses;-__ssRNA_negative_strand_viruses;o__Mononegavirales;f__Paramyxoviridae;g__Avulavirus;s__Avian_avulavirus_6,Paramyxoviridae,Avulavirus,Avian_avulavirus_6,3.39E-06,6.47E-06,29.001,95884;81405;81469;81468;80898;80899;81056;81057;81009;81008;81546;81545;80942;80941;80960;80961;81258;81257;80980;80979;80992;80991;31781;35018;49935;80906;81002;81133;81218,478,453,
P10_41,Pa90,Pteropus alecto,M,Adult,NA,675,165,,NO,d__Viruses;-__ssRNA_viruses;-__ssRNA_negative_strand_viruses;o__Mononegavirales;f__Paramyxoviridae;g__Respirovirus;s__Human_respirovirus_1,Paramyxoviridae,Respirovirus,Human_respirovirus_1,0.00310778,0.006370441,12,31781;41924;41925;41926;42996;42997;43010;74558;80257;85543;85544;85552,478,453,
P10_41,Pa90,Pteropus alecto,M,Adult,NA,675,165,,YES,d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;-__Dengue_virus_group;s__Dengue_virus,Flaviviridae,Flavivirus,Dengue_virus,0.002318936,0.005858432,33.004,14189;18459;20120;23842;24187;24844;27009;35232;41452;42076;49996;74630;74689;85924;85950;86056;86082;86171;86212;86267;86297;86436;86655;86731;86829;86831;87915;89512;89590;89634;89720;89748;89892,478,453,
P10_41,Pa90,Pteropus alecto,M,Adult,NA,675,165,,YES,d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;-__Japanese_encephalitis_virus_group;s__Japanese_encephalitis_virus,Flaviviridae,Flavivirus,Japanese_encephalitis_virus,0.001879697,0.005670031,28.004,54484;23842;41452;42076;49996;51747;74630;74689;85924;85950;86056;86082;86171;86212;86267;86297;86436;86655;86731;86829;86831;89512;89590;89634;89720;89748;89892;94843,478,453,
P10_41,Pa90,Pteropus alecto,M,Adult,NA,675,165,,NO,d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;-__Ntaya_virus_group;s__Yokose_virus,Flaviviridae,Flavivirus,Yokose_virus,0.001443501,0.003208739,26.004,2058;23842;41452;42076;49996;74630;74689;85924;85950;86056;86082;86171;86212;86267;86297;86436;86655;86731;86829;86831;89512;89590;89634;89720;89748;89892,478,453,
